 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,71,71,71, 0,21,0, 0, 0,71,71, 0, 0, 0, 0, 0, 0,71,71,71,71, 0, 0, 0,71, 0,71,21,0, 0, 0, 0,91, 0, 0, 0,71,71,71,71,71,71,71,71,71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,91, 0, 0,0,21, 0, 0,91, 0, 0, 0, 0, 0, 0,72, 0, 0, 0, 0, 0, 0,0,21,91, 0, 0,0,21, 0,71, 0, 0, 0, 0, 0, 0, 0,72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,1,4,4,4,4,4,4,4,4,4,4,4,4, 0, 0, 0, 0, 0,72, 0, 0, 0,91, 0,0,21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,71,71, 0,21,0, 0, 0,71,71, 0, 0, 0, 0, 0, 0, 0,71,71,71, 0, 0, 0,71, 0,71,21,0, 0, 0, 0, 0, 0, 0, 0,71,71,71, 0, 0, 0,71,71,71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,21, 0, 0, 0,0,21, 0,72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,71, 0, 0,21,0, 0, 0, 0,71, 0, 0, 0, 0, 0, 0, 0, 0,71,71, 0, 0, 0, 0, 0,71,21,0, 0, 0, 0, 0, 0, 0, 0,71,71, 0, 0, 0, 0,71, 0,71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,21, 0, 0, 0,0,21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,85,86, 0, 0, 0
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,21,0, 0, 0, 0,72, 0, 0, 0, 0, 0, 0, 0, 0, 0,72, 0, 0, 0, 0, 0, 0,21,0, 0, 0, 0, 0, 0, 0, 0,72, 0, 0, 0, 0, 0, 0, 0,72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,1,1,1,1,1, 0, 0,0,21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4, 0,97, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,87,88, 0, 0, 0
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,21,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,21,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,1,1,1,1,1,1,1,1, 0, 0, 0, 0, 0, 0, 0,2,4,4,4,4,4,4, 0, 0,0,21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
 0, 0,777, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,21,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,21,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,1,4,4,4,4,4,4,4,4,4, 0, 0, 0, 0, 0, 0,2,4,4,4,4,4,4,4,68, 0,0,21, 0, 0, 0, 0, 0, 0, 0,2,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,69,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1,1,1,1,1,1,1, 0, 0,1,1, 0, 0,1,1,1,1, 0, 0, 0, 0, 0,1,1,1,1,1, 0, 0, 0, 0, 0, 0,1,1,1,1,1,1,1,1,1,1, 0, 0, 0, 0, 0,1,1,1, 0, 0, 0, 0, 0, 0,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,4,4,4,4,4,4,4,4,69,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,69,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4, 0, 0,4,4, 0, 0,4,4,4,4, 0, 0, 0, 0, 0,4,4,4,4,4, 0, 0, 0, 0, 0, 0,4,4,4,4,4,4,4,4,4,4, 0, 0, 0, 0, 0,4,4,4, 0, 0, 0, 0, 0, 0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,20,20,69,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,69,20,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,-1,-1,4,4, 0, 0,4,4,4,4,-1,-1,-1,-1,-1,4,4,4,4,4,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,4,4,-1,-1,-1,-1,-1,4,4,4,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,20, 0, 0, 0, 0, 0, 0, 0, 0,20,20,20,20,20, 0, 0, 0, 0, 0, 0, 0,20, 0, 0, 0, 0, 0,20,20,20,20,20,20,20, 0, 0, 0, 0, 0,20,20, 0, 0, 0, 0, 0,20,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,-1,-1,4,4,-1,-1,4,4,4,4,-1,-1,-1,-1,-1,4,4,4,4,4,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,4,4,-1,-1,-1,-1,-1,4,4,4,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,20, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20, 0,20, 0, 0, 0, 0, 0, 0, 0,20, 0, 0, 0, 0, 0, 0,20, 0, 0,20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,-1,-1,4,4,-1,-1,4,4,4,4,-1,-1,-1,-1,-1,4,4,4,4,4,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,4,4,-1,-1,-1,-1,-1,4,4,4,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,20, 0, 0, 0, 0, 0,20,20, 0, 0, 0, 0, 0,20,20, 0, 0, 0,20, 0, 0,20, 0, 0, 0,20, 0, 0,20, 0, 0, 0, 0, 0, 0, 0,20, 0, 0, 0, 0, 0,20, 0, 0, 0,20,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,-1,-1,4,4,-1,-1,4,4,4,4,-1,-1,-1,-1,-1,4,4,4,4,4,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,4,4,-1,-1,-1,-1,-1,4,4,4,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,20, 0, 0, 0, 0,20,20,20,20, 0, 0, 0, 0, 0, 0, 0, 0,20,20, 0, 0, 0, 0, 0,20,20, 0, 0, 0, 0, 0,20,20, 0, 0,20,20, 0, 0,20,20,20,20, 0, 0, 0,20,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,-1,-1,4,4,-1,-1,4,4,4,4,-1,-1,-1,-1,-1,4,4,4,4,4,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,4,4,-1,-1,-1,-1,-1,4,4,4,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
